Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
1476,07-Dec-19,Production Technician II,PYZ,Terminated,Contract,Zone C,Part-Time,Production       ,Field Operations,07-11-1962,MA,Male,Other,Divorced,PIP,3,21-12-2022,1,4,1,08-Mar-23,Technical Skills,External,Completed,2,615.32,57
1477,21-Nov-18,Production Technician I,CCDR,Active,Contract,Zone B,Full-Time,Production       ,Wireline Construction,12-09-1963,MA,Female,Asian,Married,Exceeds,3,24-02-2023,5,5,3,12-Mar-23,Technical Skills,External,Failed,5,410.36,55
1478,15-Feb-21,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,21-09-1953,MA,Female,Other,Divorced,Exceeds,3,22-11-2022,1,1,3,03-Aug-23,Leadership Development,External,Failed,5,453.86,68
1479,06-Jan-21,Production Technician I,EW,Active,Part-Time,Zone B,Full-Time,Production       ,Project Management - Con,04-12-1951,MA,Female,White,Married,Exceeds,3,23-08-2022,3,4,2,23-Jan-23,Project Management,Internal,Failed,1,975.27,70
1480,18-Jan-19,Production Technician I,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Shop (Fleet),27-04-1994,MA,Male,Black,Married,Needs Improvement,3,16-02-2023,5,1,4,18-Apr-23,Leadership Development,External,Failed,2,946.81,25
1481,15-Mar-23,Production Technician I,TNS,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,09-07-2000,MA,Male,Asian,Single,Exceeds,3,24-07-2023,3,5,3,16-May-23,Communication Skills,Internal,Completed,5,142.57,23
1482,11-Nov-19,Production Technician I,PYZ,Active,Contract,Zone C,Temporary,Production       ,Finance & Accounting,02-02-1952,MA,Female,Asian,Widowed,Exceeds,3,23-04-2023,1,1,1,13-Oct-22,Customer Service,Internal,Completed,5,186.57,67
1483,21-Aug-22,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Production       ,Shop (Fleet),15-10-1961,MA,Female,Hispanic,Single,Exceeds,3,19-08-2022,3,5,4,22-Aug-22,Communication Skills,External,Incomplete,4,168.71,61
1484,05-May-20,Production Technician I,NEL,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,02-07-1991,MA,Female,Hispanic,Married,Exceeds,3,25-12-2022,5,2,1,29-Jul-23,Communication Skills,External,Incomplete,1,473.77,29
1485,05-Mar-21,Production Technician I,PL,Active,Contract,Zone A,Part-Time,Production       ,Aerial,16-12-1971,MA,Female,Asian,Married,Exceeds,3,14-12-2022,1,2,1,02-Jul-23,Leadership Development,External,Completed,5,654.35,50
1486,07-Mar-19,Production Technician I,BPC,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,13-05-1999,MA,Female,Hispanic,Divorced,Fully Meets,3,05-03-2023,5,5,2,30-May-23,Customer Service,Internal,Incomplete,2,176.63,20
1487,08-May-22,Production Technician I,CCDR,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,28-08-1971,MA,Female,Asian,Widowed,Fully Meets,3,20-05-2023,4,4,2,08-Aug-22,Customer Service,External,Failed,3,385.82,51
1489,01-Dec-20,Production Technician I,EW,Active,Contract,Zone A,Part-Time,Production       ,Fielders,19-08-1944,MA,Female,White,Widowed,Fully Meets,3,13-10-2022,3,5,2,01-Oct-22,Leadership Development,External,Completed,5,112.64,76
1490,13-Aug-19,Production Technician I,MSC,Active,Contract,Zone A,Temporary,Production       ,Engineers,23-03-1970,MA,Female,White,Widowed,Needs Improvement,3,06-03-2023,2,3,4,23-Jul-23,Communication Skills,External,Incomplete,4,849.95,49
1491,09-Mar-20,Production Technician I,TNS,Active,Part-Time,Zone C,Temporary,Production       ,Project Management - Con,27-02-1982,MA,Female,Hispanic,Married,Exceeds,3,29-03-2023,1,3,3,10-Aug-22,Technical Skills,External,Failed,5,187.65,38
1492,06-May-20,Production Technician II,CCDR,Active,Full-Time,Zone B,Temporary,Production       ,Engineers,08-12-1955,MA,Male,Other,Divorced,Exceeds,3,17-04-2023,4,5,2,25-Dec-22,Customer Service,Internal,Failed,1,285.56,65
1493,03-Aug-22,Production Technician II,SVG,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,19-07-1980,MA,Male,Black,Married,Fully Meets,3,06-12-2022,2,2,4,09-Oct-22,Communication Skills,Internal,Incomplete,3,793.43,42
1494,13-Oct-18,Production Technician II,EW,Terminated,Contract,Zone B,Full-Time,Production       ,Splicing,12-03-1949,MA,Female,Hispanic,Divorced,Fully Meets,3,06-05-2023,5,5,5,01-Feb-23,Customer Service,External,Passed,5,978.89,69
1495,04-Jul-21,Production Technician II,MSC,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,11-01-1971,MA,Male,Hispanic,Single,Fully Meets,3,30-12-2022,3,3,4,25-Feb-23,Customer Service,Internal,Completed,4,993.66,50
1496,30-Apr-19,Production Technician II,TNS,Active,Part-Time,Zone A,Full-Time,Production       ,Splicing,25-10-1950,MA,Male,White,Widowed,Fully Meets,3,09-07-2023,2,3,3,07-Sep-22,Customer Service,External,Completed,3,768.55,69
1497,03-Nov-20,Production Technician II,PYZ,Active,Contract,Zone C,Temporary,Production       ,Engineers,11-12-1995,MA,Male,Black,Widowed,Needs Improvement,3,29-07-2023,5,4,5,23-Aug-22,Technical Skills,External,Completed,3,140.78,25
1498,15-Aug-22,Production Technician I,BPC,Active,Full-Time,Zone B,Part-Time,Production       ,Engineers,24-03-1944,MA,Female,Black,Married,Exceeds,3,28-12-2022,1,5,3,05-Aug-23,Project Management,Internal,Passed,3,598.07,78
1499,26-Feb-22,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Production       ,General - Con,27-04-1975,MA,Female,Other,Married,Fully Meets,3,28-11-2022,4,2,3,18-Jan-23,Customer Service,External,Incomplete,5,543.52,47
1500,13-May-19,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,02-02-1985,MA,Female,Hispanic,Divorced,Fully Meets,3,24-07-2023,1,4,4,12-Jan-23,Technical Skills,Internal,Passed,2,916.73,34
1501,24-Oct-21,Production Technician I,EW,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,01-10-1999,MA,Male,Hispanic,Widowed,Fully Meets,3,08-05-2023,5,4,4,29-Jul-23,Customer Service,Internal,Completed,2,491.99,22
1502,10-May-21,Production Technician I,MSC,Active,Full-Time,Zone B,Full-Time,Production       ,General - Eng,15-12-1986,MA,Male,White,Divorced,Fully Meets,3,08-06-2023,5,3,5,08-Mar-23,Technical Skills,Internal,Failed,4,245.0,35
1503,13-Jun-21,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Production       ,General - Sga,21-04-1985,MA,Female,Black,Single,Fully Meets,3,24-10-2022,2,2,4,09-Dec-22,Communication Skills,External,Failed,3,574.9,36
1504,04-Nov-19,Production Technician I,PYZ,Active,Full-Time,Zone C,Full-Time,Production       ,Engineers,23-08-1971,MA,Female,Other,Married,Needs Improvement,3,23-10-2022,5,3,2,20-Jun-23,Technical Skills,Internal,Failed,4,684.08,48
1505,29-Jan-20,Production Technician I,WBL,Active,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,17-08-1942,MA,Female,Other,Widowed,Exceeds,3,02-11-2022,2,5,4,08-May-23,Leadership Development,Internal,Passed,2,204.1,78
1506,05-Sep-18,Production Technician I,NEL,Active,Part-Time,Zone B,Part-Time,Production       ,Engineers,18-06-1972,MA,Female,Hispanic,Single,Exceeds,3,08-05-2023,2,3,2,01-Nov-22,Leadership Development,External,Failed,1,789.33,46
1507,21-Jul-21,Production Technician I,PL,Active,Full-Time,Zone C,Full-Time,Production       ,General - Sga,15-08-1996,MA,Female,Black,Widowed,Fully Meets,3,19-01-2023,1,2,1,21-Sep-22,Technical Skills,Internal,Completed,3,812.13,25
1508,20-May-23,Production Technician I,BPC,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,25-12-1964,MA,Female,White,Single,Fully Meets,3,07-10-2022,4,3,2,12-May-23,Customer Service,Internal,Passed,2,675.02,59
1509,16-May-22,Production Technician I,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,General - Sga,24-01-1960,MA,Female,Other,Single,Fully Meets,3,25-09-2022,5,1,3,29-Jun-23,Project Management,Internal,Incomplete,4,343.07,62
1510,15-Mar-21,Production Technician I,SVG,Active,Contract,Zone C,Temporary,Production       ,General - Sga,16-09-1980,MA,Female,Black,Married,Fully Meets,3,06-04-2023,2,3,3,13-Oct-22,Technical Skills,External,Incomplete,5,986.78,41
1513,21-Dec-19,Production Technician II,PL,Active,Contract,Zone C,Temporary,Production       ,General - Eng,03-10-1993,MA,Male,Other,Widowed,Fully Meets,3,18-11-2022,5,3,5,10-Nov-22,Technical Skills,External,Failed,4,746.57,26
1514,15-Jul-22,Production Technician II,PYZ,Active,Contract,Zone C,Part-Time,Production       ,Splicing,05-12-1983,MA,Male,Hispanic,Widowed,Fully Meets,3,08-05-2023,1,3,2,01-Dec-22,Leadership Development,Internal,Failed,5,434.39,39
1515,26-Sep-18,Production Technician II,SVG,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,18-04-1997,MA,Female,Other,Married,Fully Meets,3,14-12-2022,2,3,1,03-Apr-23,Communication Skills,External,Completed,3,765.84,21
1516,16-Oct-22,Production Technician II,TNS,Active,Contract,Zone B,Full-Time,Production       ,General - Eng,05-06-1943,MA,Male,Hispanic,Widowed,Fully Meets,3,16-07-2023,1,5,3,18-Nov-22,Communication Skills,Internal,Failed,3,457.4,79
1517,02-Dec-21,Production Technician II,WBL,Active,Full-Time,Zone C,Part-Time,Production       ,Splicing,05-03-1986,MA,Male,White,Married,Fully Meets,3,22-01-2023,4,5,3,12-Jan-23,Customer Service,External,Passed,3,615.84,35
1518,07-Mar-19,Production Technician II,BPC,Terminated,Full-Time,Zone B,Temporary,Production       ,Fielders,26-11-1975,MA,Male,White,Divorced,Fully Meets,3,28-09-2022,4,4,2,08-Dec-22,Customer Service,Internal,Completed,2,803.79,44
1519,02-May-23,Production Technician I,BPC,Active,Part-Time,Zone B,Full-Time,Production       ,Project Management - Con,17-04-1971,MA,Female,Asian,Single,Fully Meets,3,25-02-2023,1,3,1,23-Sep-22,Leadership Development,External,Completed,2,586.89,52
1520,24-Aug-20,Production Technician I,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Sales & Marketing,04-07-1976,MA,Female,White,Divorced,Fully Meets,3,05-04-2023,2,2,5,11-Oct-22,Communication Skills,External,Failed,5,104.48,44
1521,08-Dec-20,Production Technician I,SVG,Active,Contract,Zone B,Temporary,Production       ,Wireline Construction,15-04-1990,MA,Male,Black,Single,Needs Improvement,3,11-06-2023,4,1,3,02-Jun-23,Project Management,Internal,Passed,1,877.41,30
1522,15-Feb-21,Production Technician I,EW,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,24-08-1943,MA,Male,Hispanic,Married,Fully Meets,3,03-12-2022,3,4,5,17-May-23,Technical Skills,External,Incomplete,3,791.99,78
1523,15-Sep-20,Production Technician I,MSC,Active,Contract,Zone B,Full-Time,Production       ,People Services,30-05-1971,MA,Male,Other,Married,Fully Meets,3,20-09-2022,4,4,3,11-Dec-22,Technical Skills,External,Incomplete,2,660.4,49
1524,16-Mar-23,Production Technician I,TNS,Active,Full-Time,Zone A,Temporary,Production       ,Engineers,13-05-1975,MA,Female,Other,Single,Fully Meets,3,17-01-2023,4,1,2,01-May-23,Communication Skills,Internal,Completed,2,928.81,48
1525,14-Nov-21,Production Technician I,BPC,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,14-04-1947,MA,Female,Asian,Widowed,Needs Improvement,3,29-10-2022,2,4,1,10-Dec-22,Technical Skills,Internal,Incomplete,4,347.29,74
1526,23-Apr-21,Production Technician I,CCDR,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,04-04-1987,MA,Female,Other,Divorced,Fully Meets,3,20-01-2023,2,3,3,26-May-23,Leadership Development,Internal,Completed,3,190.51,34
1527,05-Jun-22,Production Technician I,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,13-03-1980,MA,Female,Asian,Widowed,Fully Meets,3,02-06-2023,1,1,3,03-Jun-23,Customer Service,External,Incomplete,3,206.53,42
1528,19-Nov-22,Production Technician I,MSC,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,27-11-1953,MA,Female,Asian,Widowed,Fully Meets,3,25-02-2023,5,5,2,10-Dec-22,Communication Skills,Internal,Incomplete,1,639.93,69
1529,14-Apr-23,Production Technician I,NEL,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,27-07-1974,MA,Female,Hispanic,Married,Fully Meets,3,28-04-2023,3,1,3,14-Apr-23,Communication Skills,External,Incomplete,5,304.06,49
1530,13-Dec-22,Production Technician I,PL,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,02-02-2000,MA,Female,Other,Single,Fully Meets,3,31-10-2022,1,2,3,06-Jun-23,Project Management,External,Passed,4,261.13,22
1534,27-Feb-22,Production Technician II,CCDR,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,10-11-1964,MA,Male,White,Married,Fully Meets,3,12-08-2022,1,1,5,27-Oct-22,Project Management,External,Failed,1,857.19,58
1535,08-May-21,Production Technician II,SVG,Active,Contract,Zone B,Part-Time,Production       ,General - Con,11-11-2000,MA,Female,Black,Widowed,Fully Meets,3,08-12-2022,4,2,1,09-Oct-22,Customer Service,Internal,Failed,3,442.86,21
1536,27-Dec-22,Production Technician II,EW,Active,Contract,Zone C,Part-Time,Production       ,General - Con,19-12-1955,MA,Female,Asian,Single,Fully Meets,3,19-03-2023,5,3,5,27-Jan-23,Communication Skills,Internal,Passed,4,382.0,67
1537,16-Aug-20,Production Technician II,MSC,Active,Contract,Zone B,Full-Time,Production       ,Project Management - Con,12-01-1950,MA,Male,Hispanic,Divorced,Fully Meets,3,06-08-2022,5,2,4,29-Jul-23,Communication Skills,External,Incomplete,2,430.09,70
1538,20-Jan-23,Production Technician II,TNS,Active,Contract,Zone B,Full-Time,Production       ,Splicing,18-01-2001,MA,Male,White,Widowed,Fully Meets,3,11-11-2022,2,4,5,21-Oct-22,Leadership Development,External,Failed,3,854.47,22
1539,28-Dec-20,Production Technician II,PYZ,Terminated,Part-Time,Zone A,Full-Time,Production       ,Project Management - Con,02-03-1961,MA,Male,Hispanic,Widowed,Fully Meets,3,22-01-2023,4,4,5,20-Dec-22,Communication Skills,Internal,Passed,5,899.57,59
1540,18-Feb-21,Production Technician I,BPC,Active,Contract,Zone C,Temporary,Production       ,Technology / It,19-02-1967,MA,Female,Black,Widowed,Fully Meets,3,24-01-2023,2,4,2,27-Oct-22,Communication Skills,Internal,Incomplete,1,686.34,54
1541,16-Jan-21,Production Technician I,CCDR,Active,Part-Time,Zone C,Full-Time,Production       ,General - Sga,13-12-1972,MA,Female,Black,Widowed,Fully Meets,3,26-12-2022,1,4,1,17-Feb-23,Communication Skills,Internal,Passed,4,770.12,49
1542,07-Apr-22,Production Technician I,SVG,Active,Full-Time,Zone A,Temporary,Production       ,Splicing,11-12-1992,MA,Male,White,Married,Fully Meets,3,31-07-2023,5,4,4,07-Oct-22,Leadership Development,External,Incomplete,4,180.73,30
1543,11-Jul-19,Production Technician I,EW,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,16-07-1961,MA,Male,Black,Married,Fully Meets,3,07-01-2023,4,1,1,01-May-23,Technical Skills,Internal,Incomplete,2,734.87,58
1544,09-Aug-20,Production Technician I,MSC,Active,Part-Time,Zone C,Temporary,Production       ,General - Eng,18-05-1994,MA,Female,Other,Married,Fully Meets,3,20-06-2023,5,1,5,23-Oct-22,Communication Skills,Internal,Passed,3,811.24,26
1545,20-Sep-18,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,08-05-1957,MA,Female,Hispanic,Married,Fully Meets,3,21-08-2022,2,4,2,05-Feb-23,Leadership Development,Internal,Passed,3,566.0,61
1546,21-Jan-20,Production Technician I,PYZ,Active,Part-Time,Zone B,Part-Time,Production       ,Splicing,13-08-1952,MA,Female,Hispanic,Widowed,Fully Meets,3,26-05-2023,3,1,5,26-Feb-23,Project Management,External,Incomplete,5,638.92,68
1547,17-Feb-22,Production Technician I,WBL,Active,Contract,Zone B,Temporary,Production       ,Technology / It,25-12-1993,MA,Female,Hispanic,Widowed,Fully Meets,3,24-09-2022,4,4,4,04-Apr-23,Leadership Development,Internal,Incomplete,3,340.07,29
1548,11-Jun-19,Production Technician I,NEL,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,01-08-1964,MA,Male,Asian,Widowed,Needs Improvement,3,14-06-2023,1,4,4,12-Apr-23,Communication Skills,Internal,Passed,4,206.75,55
1549,05-May-22,Production Technician I,PL,Active,Part-Time,Zone C,Full-Time,Production       ,Executive,16-01-1993,MA,Female,Other,Married,Fully Meets,3,07-07-2023,2,3,1,04-Jun-23,Project Management,External,Completed,1,759.56,29
1550,19-Sep-18,Production Technician I,BPC,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,15-08-1961,MA,Female,Black,Widowed,Fully Meets,3,04-03-2023,2,3,3,09-Nov-22,Customer Service,External,Failed,3,354.19,57
1553,17-Dec-22,Production Technician I,EW,Active,Part-Time,Zone C,Part-Time,Production       ,Field Operations,04-10-1960,MA,Female,Other,Single,Fully Meets,3,12-01-2023,3,1,5,19-Mar-23,Leadership Development,External,Completed,3,528.55,62
1555,27-Mar-19,Production Technician II,PL,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,26-04-1966,MA,Female,Hispanic,Divorced,Fully Meets,3,19-12-2022,5,1,2,26-Feb-23,Technical Skills,External,Passed,5,757.78,53
1556,08-May-23,Production Technician II,PYZ,Active,Full-Time,Zone B,Temporary,Production       ,Project Management - Con,11-02-1993,MA,Female,Asian,Widowed,Fully Meets,3,07-10-2022,4,5,2,10-Jun-23,Communication Skills,External,Completed,1,337.94,30
1557,12-Dec-18,Production Technician II,SVG,Terminated,Part-Time,Zone B,Temporary,Production       ,Project Management - Con,16-06-1991,MA,Male,Hispanic,Divorced,Fully Meets,3,19-08-2022,4,1,2,06-Jun-23,Customer Service,External,Incomplete,5,256.57,27
1558,25-Aug-20,Production Technician II,TNS,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,24-02-1981,MA,Male,Black,Married,Fully Meets,3,09-10-2022,3,5,2,25-Sep-22,Leadership Development,External,Passed,2,839.12,39
1559,22-Apr-22,Production Technician II,WBL,Terminated,Full-Time,Zone B,Full-Time,Production       ,Project Management - Con,02-12-1965,MA,Male,Other,Divorced,Fully Meets,3,04-02-2023,3,1,3,08-Apr-23,Project Management,External,Passed,1,281.94,57
1560,20-Dec-21,Production Technician II,PYZ,Terminated,Full-Time,Zone A,Full-Time,Production       ,General - Con,08-09-1947,MA,Male,Other,Divorced,Fully Meets,3,23-01-2023,1,2,4,05-Jul-23,Technical Skills,External,Completed,2,821.41,74
1561,12-Feb-21,Production Technician I,PL,Active,Contract,Zone C,Full-Time,Production       ,General - Con,29-05-1956,MA,Female,Hispanic,Single,Fully Meets,3,01-04-2023,5,1,3,19-Oct-22,Leadership Development,Internal,Incomplete,3,924.06,65
1562,29-Sep-20,Production Technician I,BPC,Active,Full-Time,Zone B,Temporary,Production       ,General - Sga,09-03-1944,MA,Female,Black,Single,Fully Meets,3,21-04-2023,3,2,1,24-Dec-22,Leadership Development,Internal,Passed,2,578.66,76
1563,10-Sep-22,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Production       ,Field Operations,26-11-1960,MA,Female,Black,Widowed,Fully Meets,3,23-04-2023,1,4,3,09-Dec-22,Leadership Development,External,Incomplete,3,721.86,62
1564,11-Mar-23,Production Technician I,SVG,Active,Contract,Zone A,Full-Time,Production       ,General - Con,04-03-1991,MA,Male,Other,Widowed,Exceeds,3,20-12-2022,4,1,4,20-Apr-23,Communication Skills,External,Completed,4,430.3,32
1565,28-Apr-22,Production Technician I,EW,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,23-09-1960,MA,Male,Asian,Widowed,Fully Meets,3,16-06-2023,5,4,5,03-Dec-22,Customer Service,Internal,Completed,3,337.52,62
1566,20-Mar-22,Production Technician I,MSC,Active,Full-Time,Zone B,Temporary,Production       ,Yard (Material Handling),24-12-1962,MA,Female,Hispanic,Divorced,Exceeds,3,25-07-2023,1,4,1,05-May-23,Communication Skills,Internal,Failed,1,692.71,60
1567,04-Mar-22,Production Technician I,TNS,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,29-11-1978,MA,Female,Asian,Single,Fully Meets,3,12-04-2023,4,2,4,13-May-23,Project Management,External,Failed,1,177.99,44
